ITEM,n_obs,intercepto,coef,r2,total_done_mean,delta_tempo_mean
141458,1105,197.56805253334483,4.57105000986742,0.16324527888771811,18.402714932126695,281.6877828054299
110313,1765,297.0183446669811,4.56013205033355,0.07059018078577817,12.278186968838527,353.0084985835694
111598,69,316.89350287516805,4.549802450160042,0.12079742820274697,14.797101449275363,384.2173913043478
110129,312,371.48100899202115,4.5319242777085895,0.01830452033009966,10.78525641025641,420.35897435897436
109643,1865,260.59518154793653,4.4790683260210615,0.0997821990100447,13.705093833780161,321.98123324396784
111446,227,338.36496877024393,4.4686986849502945,0.0752484274106997,13.77092511013216,399.9030837004405
117788,217,249.34238209457052,4.439343164957003,0.022564771629783764,7.695852534562212,283.5069124423963
120002,51,408.7817513332926,4.347035918884027,0.05794460203297058,14.019607843137255,469.72549019607845
107236,925,210.66671885773258,4.3347454901378715,0.10699334003593164,12.211891891891892,263.6021621621622
117809,1798,243.669837932526,4.259462719922366,0.19628406527332143,23.796996662958843,345.03225806451616
140923,1509,270.2180068059238,4.216276472662646,0.19375196020022922,20.814446653412855,357.9774685222001
110895,1904,364.4646307675355,4.1851140059836505,0.03518629759473724,10.586659663865547,408.77100840336135
117821,1759,188.70758314022146,4.16941025039478,0.1846834907912034,14.54519613416714,249.35247299602045
117831,2322,208.6718746458073,4.059981381348438,0.19514776390422728,18.80361757105943,285.0142118863049
111468,1295,193.41374565851518,4.004388019958049,0.22146466631938855,13.937451737451738,249.22471042471042
111741,13,600.5322674152503,3.9789765965886588,0.02474489396502877,18.0,672.1538461538462
117935,997,303.73746756145135,3.8870890371550284,0.12226304855584802,14.259779338014042,359.1664994984955
111530,2818,294.37912548538173,3.8625468785453103,0.12560307699233697,19.487579843860892,369.65081618168915
109747,277,236.841390170545,3.8615833779176585,0.27501259305843107,20.736462093862816,316.91696750902526
109641,1501,265.9664182670759,3.837787680452738,0.17392554840691477,15.067288474350432,323.7914723517655
111439,404,279.57821988308814,3.7580665072966637,0.16353084450654798,15.004950495049505,335.9678217821782
111182,660,299.6330801322662,3.622317564042075,0.08460376517619506,12.543939393939393,345.0712121212121
109647,836,289.13870730307724,3.609254050801206,0.19288521021905314,14.895933014354068,342.9019138755981
141823,1054,199.67749678793712,3.6029058004223105,0.20778089145152356,12.83776091081594,245.93074003795067
118224,22,529.3691847949958,3.6018816319294955,0.011669333627149059,11.545454545454545,570.9545454545455
111469,3052,243.56256418737013,3.575890123925653,0.15204971068961748,20.80832241153342,317.9708387942333
142093,379,244.40630836146806,3.5619643602670052,0.3326240435676946,26.12401055408971,337.4591029023747
108794,1494,245.07816195656432,3.56072367788951,0.12489347085133695,15.599732262382865,300.62449799196787
160052,36,236.81091097768885,3.4769846564376237,0.0017044327419022398,3.25,248.11111111111111
111736,17,427.662939911057,3.4579467240320834,0.10473042854825676,22.058823529411764,503.94117647058823
110745,893,201.04346276195233,3.4370845165372903,0.1806842110794259,12.464725643896976,243.88577827547593
141318,204,274.0066494162224,3.4357412450121227,0.16420165898243644,14.406862745098039,323.5049019607843
141457,1321,223.14510812807134,3.4156232979738834,0.3118148869589309,26.55791067373202,313.8569265707797
110515,1663,264.4415170577105,3.3888763752567437,0.16149963085712082,19.67949488875526,331.13289236319906
110376,877,234.2988780640616,3.38667950588962,0.2040525170577253,15.743443557582669,287.6168757126568
118285,103,490.4351181283405,3.380728277266974,0.025673055746943674,16.83495145631068,547.3495145631068
111754,49,400.2980693043355,3.2865989650033316,0.030587747944327948,15.693877551020408,451.8775510204082
117861,796,238.37549952054306,3.2758749068440634,0.1857385037896918,16.767587939698494,293.3040201005025
111532,2366,275.3148358222192,3.2422076139106157,0.14060730936461152,20.619188503803887,342.1665257819104
141066,266,343.5860225309975,3.117406279971489,0.14113319704645455,16.526315789473685,395.10526315789474
118140,3593,251.3889105945652,3.0518784906006817,0.1972129275509633,22.36404119120512,319.64124686891176
140922,2715,239.7677622852541,3.049078591550381,0.13502345930089843,14.300552486187845,283.37127071823204
111463,3115,280.2059517258816,3.025992468249685,0.19169768914884666,26.325200642054575,359.8658105939005
111602,3607,307.17370771684085,3.020631620183003,0.09349482587287816,17.353756584419184,359.59301358469645
108711,2083,221.39231680114614,3.0172595964880684,0.10154312048657854,13.012001920307249,260.65290446471437
111879,245,331.61614399544715,2.981271918314748,0.26057455129762386,21.13061224489796,394.61224489795916
141271,315,199.66992424079584,2.9595273555131456,0.39076983073673766,17.1015873015873,250.2825396825397
107629,842,233.29232038935095,2.945772101404799,0.1173388467494535,11.807600950118765,268.0748218527316
141141,68,286.7990599198912,2.8893476559729443,0.07910869665320008,17.720588235294116,338.0
118277,55,394.65469668055675,2.806895018952941,0.021272274292122306,16.854545454545455,441.96363636363634
141456,1299,273.1630846112355,2.741142460402423,0.1250472131582664,24.49576597382602,340.3094688221709
117820,3641,262.12277778752144,2.696431941619116,0.20852003203035008,36.527053007415546,360.6154902499313
111462,2385,240.47184545638586,2.685991553818924,0.13343255445332036,20.42348008385744,295.32914046121596
110374,2399,305.7748716358899,2.6792995575827523,0.07697953177567407,20.77949145477282,361.4493538974573
110787,2580,258.8186577328967,2.6676164393905544,0.04652734824407656,13.275193798449612,294.2317829457364
111740,96,339.311196361127,2.6093591161040908,0.1264013462949909,20.395833333333332,392.53125
117785,2490,277.5014421629094,2.59724787772981,0.21639417441799202,36.18835341365462,371.4915662650602
111723,108,410.5157292852806,2.5944829669671594,0.11867290673673214,24.333333333333332,473.64814814814815
110092,39,418.10574813514705,2.5635146994295708,0.00026103497967677747,3.1794871794871793,426.2564102564103
111466,3532,253.1234610861375,2.4735344146413594,0.21509418783677503,28.970554926387315,324.7831257078143
111743,1376,287.5661633684237,2.471583440347767,0.1406472761514972,17.238372093023255,330.17223837209303
117832,2092,249.43325842207983,2.439991435611349,0.19467430009957976,21.020554493307838,300.7232313575526
109933,110,455.7842451315447,2.4159827058834074,0.0016679094344371759,5.763636363636364,469.7090909090909
111418,3850,287.2082433863247,2.400503605291934,0.2764708404898142,43.87220779220779,392.52363636363634
117833,1164,229.87806378272825,2.380863217456643,0.09169724565105941,15.320446735395189,266.35395189003435
111465,1667,204.28611128709366,2.38072022027275,0.20115963728914688,16.352129574085183,243.21595680863828
124728,31,300.7415408186068,2.2223614386266255,0.05771852459600846,28.580645161290324,364.258064516129
110373,4152,282.88231121528145,2.198114886510562,0.26542770832950013,44.992533718689785,381.78106936416185
110325,1651,298.06231709508546,2.1957311546065523,0.10429363855364082,18.883101150817687,339.5245305875227
117786,1432,258.1189745892349,2.051362661709742,0.09849188232767259,17.43854748603352,293.89175977653633
111753,72,550.2232478275279,2.0476011956555458,0.04323753415343767,20.40277777777778,592.0
111757,28,467.5854818108709,1.975385149092514,0.015485384632277888,23.785714285714285,514.5714285714286
110372,3963,298.1728163633436,1.9514831250211286,0.2705569008091212,54.56775170325511,404.6608629825889
107830,963,293.03790587637945,1.9368164283678893,0.07393119466969034,16.525441329179646,325.04465212876426
111634,159,361.59109491329116,1.8256445727506592,0.08890208019848234,28.20754716981132,413.0880503144654
111722,182,305.0101185815055,1.801788424810847,0.24860627207089536,49.642857142857146,394.45604395604397
111738,54,391.95401963219797,1.7998423370767334,0.09768660526226758,37.24074074074074,458.98148148148147
104534,12,585.1483742092997,1.6757296637443089,0.0002783189654463891,5.083333333333333,593.6666666666666
118004,519,288.8352511138201,1.6667970549132334,0.030902013281244867,12.383429672447013,309.47591522157995
118299,4256,298.8296596048699,1.6278838912101607,0.33819055430711564,82.21499060150376,432.66611842105266
117808,4554,324.90079355353555,1.5384738532814077,0.36445274039162934,116.88998682476944,504.7329819938516
109649,209,503.1624003751406,1.5378494679164718,0.0646127736626686,36.22488038277512,558.8708133971292
118326,90,442.92715151989825,1.520468395574206,0.0031828585929860598,16.044444444444444,467.3222222222222
110371,2528,275.1318036997432,1.4645931163153976,0.10525881020502648,32.18908227848101,322.27571202531647
111761,54,505.4872720480776,1.4162511116514274,0.010352213880980288,17.64814814814815,530.4814814814815
141262,219,391.7013049230942,1.3234888139101733,0.11393213379224298,46.0365296803653,452.63013698630135
141261,136,408.2320398080389,1.097301293577337,0.09645272469270427,38.5735294117647,450.55882352941177
118191,265,459.15477498752796,0.9227133843068375,0.2595024236449929,148.6754716981132,596.3396226415094
142080,83,359.83288151316805,0.651749729423286,0.00013037622423195394,7.373493975903615,364.6385542168675
107263,42,542.0638498709125,0.5930086454250507,0.0004844351149010384,11.857142857142858,549.0952380952381
111752,26,767.0770054820131,0.543359039765767,0.0014420135622680297,21.73076923076923,778.8846153846154
106860,24,186.79672578444746,0.4583901773533442,7.434387578519885e-05,2.625,188.0
105894,16,636.9961434678917,0.37747491417685675,0.0013203991500634338,33.125,649.5
111759,169,492.1886105816223,0.1396601959993263,0.00041899059998928845,19.071005917159763,494.85207100591714
111755,40,503.65036817384595,-0.22800899157907598,0.0004321281798601584,29.825,496.85
111751,138,435.7552755382081,-0.237155367978893,0.0004267117738965265,16.231884057971016,431.90579710144925
110580,121,388.0511688564162,-1.122940528455946,8.48077413660997e-05,4.24793388429752,383.2809917355372
115234,80,395.09816921570103,-1.2175845701800694,8.954537469973989e-05,4.5875,389.5125
111739,40,519.0625715581399,-1.2240253191236723,0.006634259505832518,14.675,501.1
109471,75,166.36306868867084,-1.3376449598572715,0.0007552117188194263,2.7733333333333334,162.65333333333334
111792,28,760.0811391297431,-2.0267281839153615,0.00010261875699524303,3.0357142857142856,753.9285714285714
111861,65,212.5205514819787,-2.082051017246723,0.0002794212248535821,2.9692307692307693,206.33846153846153
110832,14,788.8059011294811,-2.533434277295792,0.0028706380274173826,11.285714285714286,760.2142857142857
121928,71,262.98335467349557,-2.590909090909094,0.0009976863805071234,4.0,252.61971830985917
111832,33,202.26788631166283,-3.787814439725575,0.0038336576381572396,3.878787878787879,187.57575757575756
116611,57,399.5775127768314,-4.074551796868663,0.0017601177448375305,5.157894736842105,378.56140350877195
110500,111,544.6260161970956,-5.788576703487655,0.001132493675440882,3.5585585585585586,524.027027027027
111090,27,239.0980392156863,-5.871323529411768,0.0035214587416837473,3.5555555555555554,218.22222222222223
111620,19,562.8436578171091,-6.047197640117991,0.00012010402027640144,2.263157894736842,549.1578947368421
180373,19,1037.410179139461,-6.150510631173618,0.0019407325366748163,4.473684210526316,1009.8947368421053
110080,48,329.5693885023801,-6.227389234712563,0.001895486423746151,2.2291666666666665,315.6875
111793,89,475.16715159653836,-7.686598527802653,0.0019910577144278685,3.8764044943820224,445.3707865168539
107254,82,320.96383613074204,-7.754624006183744,0.008563362004380126,5.365853658536586,279.3536585365854
118279,11,297.41214285714284,-8.29892857142857,0.02605025940735206,5.636363636363637,250.63636363636363
117329,37,362.80264091446594,-8.84584154513205,0.013807215929996008,6.1891891891891895,308.05405405405406
106179,25,440.65028490028493,-9.086182336182333,0.00134704663466656,2.44,418.48
121304,15,641.4083660906326,-9.965845879997033,0.05182766444365572,11.466666666666667,527.1333333333333
108411,27,256.95238095238096,-16.91190476190476,0.00701548928250495,2.2222222222222223,219.37037037037038
180026,13,1032.6757322175733,-17.010460251046027,0.005958929291434156,5.769230769230769,934.5384615384615
114099,18,769.2303370786517,-20.960674157303366,0.021567497759846788,5.444444444444445,655.1111111111111
111724,18,842.610368375493,-20.99990381840916,0.019514205791150152,7.722222222222222,680.4444444444445
111705,43,463.9090567455844,-23.73355881247651,0.009910804760374425,2.3488372093023258,408.16279069767444
118198,18,508.1222222222222,-24.09999999999999,0.012022703916872324,4.0,411.72222222222223
110317,11,215.88135593220335,-27.203389830508467,0.035546987624883175,2.5454545454545454,146.63636363636363
110311,38,346.81063829787234,-27.292198581560296,0.0075346962157285535,2.6842105263157894,273.55263157894734
118286,19,393.69528301886794,-29.393396226415096,0.01703359823145678,3.1052631578947367,302.42105263157896
108410,21,652.3370288248336,-31.801552106430155,0.006767071103354616,2.380952380952381,576.6190476190476
118323,13,424.23376623376623,-32.41558441558441,0.013360809076792046,3.1538461538461537,322.0
118311,29,716.3018335684062,-34.72919605077573,0.007228524940973147,3.7241379310344827,586.9655172413793
107904,10,674.8372093023255,-35.96124031007751,0.02506335825210082,4.2,523.8
141286,16,555.9836065573771,-39.34426229508198,0.005847433634470711,2.3125,465.0
110064,41,366.40717131474105,-40.34581673306773,0.019890090326051824,2.658536585365854,259.1463414634146
110833,19,444.75,-40.749999999999986,0.026487012762869022,2.0526315789473686,361.10526315789474
105272,24,317.71631205673754,-42.29078014184396,0.047216855647369216,2.75,201.41666666666666
111112,42,459.63273001508287,-49.98416289592758,0.01917944037247643,2.142857142857143,352.5238095238095
118052,15,505.78294573643416,-52.81395348837211,0.0990929956565485,2.6,368.46666666666664
110681,25,707.008,-53.19000000000002,0.03985302909245003,3.2,536.8
111354,15,602.0553359683795,-57.102766798418976,0.020820405843587797,3.1333333333333333,423.1333333333333
110834,11,395.61290322580635,-76.32258064516127,0.18136253057600948,2.1818181818181817,229.0909090909091
181907,14,880.7632794457274,-88.51270207852193,0.1556493163077538,3.857142857142857,539.3571428571429
180169,26,826.1687499999998,-97.85624999999993,0.014773231280244326,1.7692307692307692,653.0384615384615
110475,15,712.7457627118645,-172.7245762711865,0.12373804376103781,2.1333333333333333,344.26666666666665
110516,18,1082.4159663865546,-193.4453781512605,0.09033615036087239,2.5555555555555554,588.0555555555555
110537,10,1200.1000000000004,-245.8333333333334,0.3420019035937957,3.0,462.6
